selection,size,net_5y,turn_5y,s_5y,comb_5y,net_1y,turn_1y,s_1y,comb_1y,net_3m,turn_3m,s_3m,comb_3m,comb_mean,comb_min,change
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'momentum20_open']",5,23.451150555252802,31.328966021144204,0.05035643231228043,0.5526929597942556,11.344703973197456,29.060532707870895,0.010866457117302913,0.18460524102795234,63.43251926865607,25.629010701978377,0.12893037515829978,0.8404123443714999,0.5259035150645693,0.18460524102795234,R2 swap book_to_market_lf_plus_impact -> momentum20_open
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'quality_net_margin_tsrank378']",5,21.20194177174334,10.992411192922015,0.026399334620139527,0.5613113750135353,9.035581512666745,10.818000462420418,0.005606498398138091,0.18612185702595158,56.48747410427548,7.676446623496916,0.07585893461407556,0.8292621056939999,0.525565112577829,0.18612185702595158,R1 swap t10_size_plus_impact_bm -> quality_net_margin_tsrank378
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'reversal_turn_paper']",5,20.83559100679686,20.718993249081134,0.041342233564641055,0.5860328494257327,5.31933736972464,19.522062138041772,0.005045128187888667,0.13107476264800652,50.94863810454886,16.432536086907767,0.08466554905855268,0.859089579001,0.5253990636915797,0.13107476264800652,R1 swap size_only -> reversal_turn_paper
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'fscore_interact']",6,22.44577043334902,21.818432898280385,0.03955627592708075,0.5686158447645069,8.955423529302836,20.965250486886706,0.005738928855594558,0.1617625754148424,59.37952174002382,17.992215831618203,0.09086929799394729,0.8456191725266666,0.5253325309020053,0.1617625754148424,R1 add fscore_interact
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'reversal_chip_turn_eq']",5,21.33230849954367,21.86305093871728,0.043010874942017,0.5885251766960093,6.2611356115023,20.867102489268646,0.004693274710516334,0.1321677212521441,56.59913486468399,17.90474120978727,0.08751538566950784,0.855255334818,0.5253160775887178,0.1321677212521441,R1 swap size_only -> reversal_chip_turn_eq
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'reversal_turn_eq']",5,22.90892243760661,24.456723155865404,0.04420050734062536,0.5662949055615623,8.35851276647556,23.115452403895766,0.006713684225181568,0.15669209770105508,56.45196264636114,19.798826421603724,0.09413323586776597,0.852793248952,0.5252600840715391,0.15669209770105508,R1 swap book_to_market_lf_plus_impact -> reversal_turn_eq
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'ltmom_exhigh252_21']",5,20.8302588397648,16.757146486160572,0.03511381904195498,0.588795776159891,7.164953365027976,15.903253433437795,0.007450306153133353,0.15482905956560766,45.86987306626406,14.094699322525733,0.07891131942093299,0.832068373048,0.5252310695911663,0.15482905956560766,R2 swap impact60 -> ltmom_exhigh252_21
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'reversal40']",6,22.256137855753124,27.25146424362247,0.046513631907605046,0.5502614043876515,11.178766368166494,26.921753371549222,0.00930085533230376,0.1827033340799551,58.4255762610436,22.712005751117587,0.1010591686208026,0.8422734980775,0.5250794121817022,0.1827033340799551,R3 add reversal40
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'quality_net_margin_tsrank378']",5,19.233500644571613,17.38709718658324,0.03602543960002181,0.5773726065345787,7.255347858656551,16.446054051280015,0.008070159127513075,0.16351594420588042,47.40702111496189,11.141092706161738,0.07564264415126344,0.834310133825,0.5250662281884864,0.16351594420588042,R2 swap size_only -> quality_net_margin_tsrank378
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'quality_net_margin_tsrank378']",5,19.233500644571613,17.38709718658324,0.03602543960002181,0.5773726065345787,7.255347858656551,16.446054051280015,0.008070159127513075,0.16351594420588042,47.40702111496189,11.141092706161738,0.07564264415126344,0.834310133825,0.5250662281884864,0.16351594420588042,R3 swap f_i10_01 -> quality_net_margin_tsrank378
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 't10_size_plus_wc_mcap']",5,22.030920864096952,24.47575883534856,0.04519774165574664,0.5666075926403735,9.08334731034188,22.94272742947595,0.007137946168373262,0.16197505290672093,57.61817134951982,18.767853782871395,0.09512763084969907,0.846377531605,0.5249867257173648,0.16197505290672093,R2 swap impact60 -> t10_size_plus_wc_mcap
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'value_bm']",5,19.281014074444403,16.268214317626907,0.036610788735685594,0.6132048692005312,5.4455902225006705,14.939368008394105,0.005310165066876298,0.12573707397210424,46.64610065740683,11.942889089648293,0.07574221452508655,0.8355371737199999,0.5248263722975451,0.12573707397210424,R3 swap impact60 -> value_bm
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'ltmom_exhigh252_21']",5,21.357901219496654,9.393040649244371,0.025570965828324858,0.5525520651464915,9.1536551389852,8.763763181177428,0.005718789736099281,0.1920577858294099,47.93074756903358,8.26496270939713,0.07043532123136273,0.829790892629,0.5248002478683005,0.1920577858294099,R1 swap t10_size_plus_impact_bm -> ltmom_exhigh252_21
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'reversal_chip_eq']",5,22.273143525711507,22.19536368013447,0.03994794718377519,0.54833525744176,10.920146395926492,21.54697388004641,0.008396089593358953,0.1929949929110528,56.34954763747392,16.817113034233728,0.0973589488168325,0.8328546355644999,0.5247282953057709,0.1929949929110528,R3 swap t10_size_plus_impact_bm -> reversal_chip_eq
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'momentum20_open']",5,22.4540938522479,25.16299635813762,0.04716449093575424,0.5885510741565586,6.146906130194319,22.83191025699321,0.006712880566838117,0.1340399876009833,61.08802788398655,21.550838761969302,0.10722010363188088,0.8514454356625,0.5246788324733473,0.1340399876009833,R1 swap size_only -> momentum20_open
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 't10_nomcap_plus_impact']",5,22.179766014264352,21.146546080456492,0.04135082153106735,0.5914862148338467,5.548126965072441,20.0677542255441,0.004637353870428324,0.12570947176782202,56.81985003465846,17.820839520830532,0.0880976019626812,0.856740410011,0.5246453655375563,0.12570947176782202,R1 swap impact60 -> t10_nomcap_plus_impact
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'reversal_chip_eq']",5,24.706004399677372,24.762210899157903,0.04176664204779264,0.5767044551060894,8.719344059828737,24.143057135882508,0.0052654678293290475,0.1464191136437637,61.87490303354706,20.009454827090302,0.0965311100811156,0.8505314952655,0.5245516880051176,0.1464191136437637,R1 swap book_to_market_lf_plus_impact -> reversal_chip_eq
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'reversal_turn_eq']",6,22.322830278322918,21.22694165586934,0.042520347535825335,0.5895937424639581,5.962383870169735,20.08110034462299,0.006196598100408356,0.133232410479748,53.97668344999907,17.953845481620583,0.08950452435815584,0.8504093842666667,0.5244118457367909,0.133232410479748,R1 add reversal_turn_eq
"['impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'f_i10_01', 'reversal40']",5,22.17964174189403,31.218424826192326,0.04878832552693828,0.529808156534737,12.7904459923897,30.15637443402717,0.010905976313181067,0.2000803868049767,59.48374955533529,25.167829555804644,0.10690039146490213,0.843030185525,0.5243062429549046,0.2000803868049767,R3 swap book_to_market_lf_plus_impact -> reversal40
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'reversal_turn_paper']",5,21.093996088373327,25.015689034381193,0.04614244796864338,0.5683144607513181,8.15016727097782,23.50802996863805,0.007171807657611489,0.15448450323394183,54.210143416985716,19.185291483951502,0.0921273550521199,0.84957213942,0.5241237011350867,0.15448450323394183,R3 swap impact60 -> reversal_turn_paper
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal_turn_paper_nomcap']",5,20.437687910956235,25.07481825863178,0.04768040152830142,0.5783736500977283,7.57968646091671,23.222979156532325,0.007399333873627117,0.14851267609575586,46.90290481786676,18.06542485912708,0.08751268174204496,0.8453697067270001,0.5240853443068281,0.14851267609575586,R2 swap size_only -> reversal_turn_paper_nomcap
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal_turn_paper_nomcap']",5,20.437687910956235,25.07481825863178,0.04768040152830142,0.5783736500977283,7.57968646091671,23.222979156532325,0.007399333873627117,0.14851267609575586,46.90290481786676,18.06542485912708,0.08751268174204496,0.8453697067270001,0.5240853443068281,0.14851267609575586,R3 swap f_i10_01 -> reversal_turn_paper_nomcap
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'ev_ebitda_proxy']",5,21.70017021934315,18.106431390365707,0.033439982756506316,0.5737155765192059,9.28380775832197,17.544551926914743,0.005052760272130507,0.1661685751552649,48.73489205734099,13.09901747706001,0.07947665703403758,0.832176993322,0.5240203816654903,0.1661685751552649,R2 swap impact60 -> ev_ebitda_proxy
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'reversal_turn_eq']",5,20.76759019438504,22.69389168727613,0.04487527198581669,0.5769281851373451,6.4236123833430945,21.567628337227802,0.005957403528733889,0.13972506138791177,53.487301549599785,18.894665633344303,0.08842667220263135,0.8553688247469999,0.5240073570907523,0.13972506138791177,R1 swap size_only -> reversal_turn_eq
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'momentum20_open']",6,23.431429345095637,22.91488828600806,0.043349778665940975,0.590094732383138,6.213866087776492,20.884167880551328,0.006875318430245892,0.13440262038599013,58.68057104511354,19.92376147711927,0.10588101188839703,0.8471398933629166,0.523879082044015,0.13440262038599013,R1 add momentum20_open
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'ev_ebitda_proxy']",5,20.69210079149664,11.139803342125862,0.025947797963627846,0.5483193293013147,10.101763114241974,10.654480886994733,0.005475924403017953,0.20157843883180498,45.70906865740822,7.195667891110961,0.07382788336879421,0.821441997407,0.5237799218467065,0.20157843883180498,R2 swap t10_size_plus_impact_bm -> ev_ebitda_proxy
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'drawdown120']",5,24.642507989969328,23.030043031616295,0.03775906139013547,0.5721142569225135,9.976940587242606,23.716330227073882,0.005748972702618503,0.15792743126561465,63.56680016004373,19.285174920235654,0.0959814464908418,0.8412764125134999,0.523772700233876,0.15792743126561465,R1 swap book_to_market_lf_minus_size -> drawdown120
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'drawdown120']",5,24.642507989969328,23.030043031616295,0.03775906139013547,0.5721142569225135,9.976940587242606,23.716330227073882,0.005748972702618503,0.15792743126561465,63.56680016004373,19.285174920235654,0.0959814464908418,0.8412764125134999,0.523772700233876,0.15792743126561465,R2 swap growth_revenue -> drawdown120
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 't10_size_plus_wc_mcap']",5,22.132991405081626,20.716723997206092,0.04032867749040822,0.5841754197161368,6.26834730041075,19.41879599982839,0.0044143315657270915,0.13208373967463957,56.33617745976159,17.134049212824117,0.08823493306236047,0.854835047101,0.5236980688305922,0.13208373967463957,R1 swap impact60 -> t10_size_plus_wc_mcap
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'weighted_reversal_lowturn']",5,20.769253019399518,27.959554849042885,0.04974460886330037,0.5659574624588223,7.64991917426788,26.496665949834664,0.00986410825235223,0.15736216006867232,49.43774180961383,22.502529531963848,0.10140994149254075,0.847764340327,0.5236946542848315,0.15736216006867232,R2 swap size_only -> weighted_reversal_lowturn
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'weighted_reversal_lowturn']",5,20.769253019399518,27.959554849042885,0.04974460886330037,0.5659574624588223,7.64991917426788,26.496665949834664,0.00986410825235223,0.15736216006867232,49.43774180961383,22.502529531963848,0.10140994149254075,0.847764340327,0.5236946542848315,0.15736216006867232,R3 swap f_i10_01 -> weighted_reversal_lowturn
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'weighted_reversal_lowturn']",5,22.814591812616563,24.802863516743212,0.044973204063519234,0.5782500291847918,6.189706915690323,23.75731282923315,0.007761951243016952,0.13988262484026684,50.76442778773193,21.693231752341582,0.09803718385146452,0.852886732696,0.5236731289070196,0.13988262484026684,R1 swap book_to_market_lf_minus_size -> weighted_reversal_lowturn
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'weighted_reversal_lowturn']",5,22.814591812616563,24.802863516743212,0.044973204063519234,0.5782500291847918,6.189706915690323,23.75731282923315,0.007761951243016952,0.13988262484026684,50.76442778773193,21.693231752341582,0.09803718385146452,0.852886732696,0.5236731289070196,0.13988262484026684,R2 swap growth_revenue -> weighted_reversal_lowturn
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal_chip_turn_size_eq']",5,22.4794345940425,25.698533243177117,0.0455862614459031,0.5647709415619857,9.142435215806696,24.147142270327965,0.006887020223313494,0.1582331923131639,59.625098704629934,19.969685417076576,0.09524140837336974,0.8478987575770001,0.5236342971507165,0.1582331923131639,R2 swap impact60 -> reversal_chip_turn_size_eq
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'momentum20']",5,22.083093671721283,30.876518111005346,0.05270374314125076,0.5630603571723074,9.620100225510345,28.83066041313316,0.0095417136471915,0.1644529355652774,56.9583829996847,25.41487832760675,0.12093727190071064,0.843220287972,0.5235778602365283,0.1644529355652774,R3 swap impact60 -> momentum20
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'reversal_turn_paper_nomcap']",5,21.423629140284465,21.828302421092598,0.04356681554782847,0.5818622620626286,6.718906670948914,20.61954730202379,0.005728904646244964,0.13832571505276603,53.91209857679542,17.804741246336036,0.08773953604011464,0.850492099096,0.5235600254037982,0.13832571505276603,R1 swap book_to_market_lf_minus_size -> reversal_turn_paper_nomcap
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'reversal_turn_paper_nomcap']",5,21.423629140284465,21.828302421092598,0.04356681554782847,0.5818622620626286,6.718906670948914,20.61954730202379,0.005728904646244964,0.13832571505276603,53.91209857679542,17.804741246336036,0.08773953604011464,0.850492099096,0.5235600254037982,0.13832571505276603,R2 swap growth_revenue -> reversal_turn_paper_nomcap
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal_chip_eq']",5,23.31428479090206,22.85138058380951,0.03901256457646858,0.5468645937573479,11.612352821242334,22.2045590639864,0.007936451942060743,0.19260645478157967,60.4459050704851,17.47946101358063,0.0987566037023647,0.8311440119375,0.5235383534921425,0.19260645478157967,R2 swap t10_size_plus_impact_bm -> reversal_chip_eq
