formula,net_excess,gross_excess,turnover,annual_cost,periods,coverage,rank_ic,ic_mean,ic_ir,absolute_max_drawdown,excess_max_drawdown,run,objective
"Sign(TsMean(cal_5d_high_low_dist,10))",-0.0295879565924406,-0.0286412085592746,0.0062615610659122,0.0009467480331659,120,1.0,,,,0.2480618357658386,0.2143700122833252,net_nosize_s9832,aligned_net_excess
"TsMax(Sign(skd_k),10)",-0.0296032565452158,-0.0286512784659862,0.006296151317656,0.0009519780792295,120,1.0,,,,0.2482962608337402,0.2144593000411987,net_nosize_s9832,aligned_net_excess
"TsMax(TsIr(ratio_ev_lyr,30),10)",-0.029620134294033,0.00111581325531,0.2032800763845443,0.0307359475493431,120,1.0,,,,0.1866304278373718,0.2513543367385864,net_nosize_s9832,aligned_net_excess
"TsMinDiff(TsSum(cal_5d_min_low_idx,40),40)",-0.0296322291970252,0.050749394595623,0.5316244959831238,0.0803816237926483,120,1.0,,,,0.2625635266304016,0.0872732400894165,net_nosize_s9832,aligned_net_excess
"TsMinMaxDiff(TsMinDiff(cal_5d_max_high_idx,30),30)",-0.0296431788280606,-0.0280517372488975,0.010525407269597,0.001591441579163,120,1.0,,,,0.2468828558921814,0.2113541960716247,net_nosize_s9832,aligned_net_excess
"TsMax(Sign(dkx),10)",-0.0296540684558451,-0.028679936081171,0.0064426744356751,0.000974132374674,120,1.0,,,,0.2482097744941711,0.2144646048545837,net_nosize_s9832,aligned_net_excess
Sign(lma20),-0.0296540684558451,-0.028679936081171,0.0064426744356751,0.000974132374674,120,1.0,,,,0.2482097744941711,0.2144646048545837,net_nosize_s9832,aligned_net_excess
"TsMax(Sign(ema20),10)",-0.0296540684558451,-0.028679936081171,0.0064426744356751,0.000974132374674,120,1.0,,,,0.2482097744941711,0.2144646048545837,net_nosize_s9832,aligned_net_excess
"TsVar(TsMinDiff(TsCorr(TsSkew(amount,30),TsMaxDiff(Constant(0.5),50),20),40),30)",-0.0296584886301308,-0.0285703843832016,0.0071964566595852,0.0010881042469292,120,1.0,,,,0.2426245212554931,0.2124631404876709,net_nosize_s9832,aligned_net_excess
"TsMed(TsMaxDiff(Ref(ratio_ev_lyr,20),20),10)",-0.0296663116693496,0.0774126237630844,0.7081940174102783,0.107078935432434,120,1.0,,,,0.2426454424858093,0.0940253734588623,net_nosize_s9832,aligned_net_excess
"TsMax(TsMin(aroon_down,50),10)",-0.0296867450684308,0.0015776724368333,0.2067752480506897,0.0312644175052642,120,1.0,,,,0.2393834590911865,0.1956091523170471,net_nosize_s9832,aligned_net_excess
Sign(cyf),-0.0296973592054098,-0.0287346477806568,0.0063671390525996,0.000962711424753,120,1.0,,,,0.2479164600372314,0.2143399715423584,net_nosize_s9832,aligned_net_excess
"TsMax(TsMean(TsPctChange(oper_du_net_margin_ttm,40),10),10)",-0.0297165475487709,0.0126789513230323,0.2803935110569,0.0423954988718032,120,1.0,,,,0.2621108889579773,0.0764318704605102,net_nosize_s9832,aligned_net_excess
"TsStd(TsIr(cal_20d_120d_turnover_ratio,30),50)",-0.0297728155463933,0.0109716937690973,0.2694742679595947,0.0407445093154907,120,1.0,,,,0.2298903465270996,0.0419546365737915,net_nosize_s9832,aligned_net_excess
"TsWMA(TsSum(Inv(Abs(Sign(TsMean(cal_30d_avg_vol_ratio,30)))),50),30)",-0.029790090098977,-0.0287314496934413,0.0070015899837017,0.0010586404055356,120,1.0,,,,0.2439967393875122,0.212273359298706,net_nosize_s9832,aligned_net_excess
"Sign(TsSum(TsMinDiff(kdj_d,40),40))",-0.0298013507612049,-0.0288577365875244,0.0062408344820141,0.0009436141736805,120,1.0,,,,0.2478273510932922,0.2144885659217834,net_nosize_s9832,aligned_net_excess
"TsMax(TsMaxDiff(oper_roe_ttm,10),10)",-0.02985745302625,-0.0287777656316757,0.0071407896466553,0.0010796873945742,120,1.0,,,,0.2456518411636352,0.2138823270797729,net_nosize_s9832,aligned_net_excess
"TsEMA(TsMax(TsMaxDiff(accer,10),40),30)",-0.0298574927285313,-0.0286862133443355,0.0077465567737817,0.0011712793841958,120,1.0,,,,0.2460851073265075,0.2119286656379699,net_nosize_s9832,aligned_net_excess
Sign(hma3),-0.0298817335959523,-0.0289010453224182,0.0064860335551202,0.0009806882735341,120,1.0,,,,0.2467132806777954,0.2146070003509521,net_nosize_s9832,aligned_net_excess
"TsMax(TsMaxDiff(oper_du_roe_lyr,10),10)",-0.0298951113950461,-0.0289302223920822,0.0063815410248935,0.0009648890029639,120,1.0,,,,0.2462007999420166,0.2143418788909912,net_nosize_s9832,aligned_net_excess
"Ref(TsVar(obos,30),40)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsVar(obos,10)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsSum(Sign(oper_total_asset_turnover_lyr),30)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMean(TsMinDiff(TsKurt(obos,10),50),20)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsCov(Sign(TsCov(macr2,fin_debt_to_asset_lf,20)),Constant(0.01),20)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMax(TsMinMaxDiff(obos,30),10)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMax(TsSum(obos,20),10)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsVar(TsMinDiff(obos,20),40)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMax(TsIr(TsDiv(obos,20),30),10)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMax(TsMean(obos,10),10)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMax(Sign(cal_vwap),10)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMax(TsIr(obos,30),50)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMax(Sign(TsWMA(fin_debt_to_asset_lyr,30)),10)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMed(TsIr(obos,30),50)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMax(TsSum(obos,10),10)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
Sign(fin_debt_to_asset_ttm),-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMax(TsMean(TsSum(Log(TsMinMaxDiff(obos,40)),40),40),10)",-0.0299110901590436,-0.0289431305229663,0.0064018494449555,0.0009679596360772,120,1.0,,,,0.2462136149406433,0.2143523693084716,net_nosize_s9832,aligned_net_excess
"TsMad(Sign(revenue),20)",-0.0299392999637872,-0.0289627602696418,0.0064585958607494,0.0009765396941453,120,1.0,,,,0.2461971044540405,0.2142218947410583,net_nosize_s9832,aligned_net_excess
"TsVar(TsMaxDiff(oper_roe_ttm,30),30)",-0.0299928108394145,0.0116594906151294,0.275478184223175,0.041652301454544,120,1.0,,,,0.3162580132484436,0.1761543154716491,net_nosize_s9832,aligned_net_excess
"TsMinDiff(Ref(TsPctChange(Sign(book_to_market_ratio_ttm),40),20),40)",-0.0301409988105297,-0.0262342145293951,0.0258385203778743,0.0039067842811346,120,1.0,,,,0.2522395849227905,0.1980937123298645,net_nosize_s9832,aligned_net_excess
"Ref(TsVar(fin_current_ratio_lyr,40),20)",-0.030187655429542,-0.0063640801236033,0.1575633287429809,0.0238235753059387,120,1.0,,,,0.2739348411560058,0.135021686553955,net_nosize_s9832,aligned_net_excess
"Sign(TsIr(ratio_pb_lf,30))",-0.0302001343220472,-0.0290847225487232,0.0073770619928836,0.001115411773324,120,1.0,,,,0.2478092312812805,0.2122388482093811,net_nosize_s9832,aligned_net_excess
"Sign(TsIr(ratio_bm_ttm,30))",-0.0302831691674888,-0.0291643711924552,0.0073994575068354,0.0011187979750335,120,1.0,,,,0.2478094100952148,0.2123101949691772,net_nosize_s9832,aligned_net_excess
"TsMean(TsStd(peg_ratio_ttm,30),40)",-0.0302964108914136,-0.0109511440247297,0.1279448866844177,0.0193452668666839,120,1.0,,,,0.2881562709808349,0.0993152260780334,net_nosize_s9832,aligned_net_excess
"TsMax(TsMax(TsMax(cal_5d_max_high_idx,40),50),10)",-0.0303424499697983,-0.0293316981196403,0.006684866733849,0.0010107518501579,120,1.0,,,,0.2463752627372741,0.2126737236976623,net_nosize_s9832,aligned_net_excess
"TsWMA(TsIr(hma250,30),30)",-0.0303470092624425,0.015800530090928,0.3052085936069488,0.0461475393533706,120,1.0,,,,0.265698492527008,0.1871663331985473,net_nosize_s9832,aligned_net_excess
"TsMax(TsIr(ev_no_cash_to_ebit_lyr,30),10)",-0.0303845656335353,-0.0010844926536083,0.193783551454544,0.029300072979927,120,1.0,,,,0.2008025646209716,0.2313215136528015,net_nosize_s9832,aligned_net_excess
"TsMax(TsIr(ratio_ev_no_cash_ebit_lyr,30),10)",-0.0303845656335353,-0.0010844926536083,0.193783551454544,0.029300072979927,120,1.0,,,,0.2008025646209716,0.2313215136528015,net_nosize_s9832,aligned_net_excess
"Abs(TsDiv(total_assets,40))",-0.0305105339705944,0.0208051814138889,0.3393896520137787,0.0513157153844833,120,1.0,,,,0.2700213193893432,0.1069165468215942,net_nosize_s9832,aligned_net_excess
"TsMax(TsMin(TsMinDiff(bs_accu_depr,50),30),10)",-0.0305906009629368,-0.0050974326208233,0.1686056107282638,0.0254931683421134,120,1.0,,,,0.2091929912567138,0.1535120010375976,net_nosize_s9832,aligned_net_excess
"TsMax(TsMaxDiff(cci,10),30)",-0.0307931909635663,-0.0289363338053226,0.0122808013111352,0.0018568571582436,120,1.0,,,,0.2456808686256408,0.2163834571838379,net_nosize_s9832,aligned_net_excess
"TsMinMaxDiff(TsMad(TsStd(rsi6,30),10),30)",-0.0309444826751947,0.0240779777616262,0.3639051616191864,0.0550224604368209,120,1.0,,,,0.3014678955078125,0.1803776621818542,net_nosize_s9832,aligned_net_excess
"TsMax(Rank(gr_np_parent_lyr),20)",-0.0309644876807928,-0.0238262629508972,0.0472104810178279,0.0071382247298955,120,1.0,,,,0.3439079523086548,0.1714248061180114,net_nosize_s9832,aligned_net_excess
"TsPctChange(oper_gross_margin_ttm,30)",-0.0309746998429298,0.0179913309216499,0.3238494098186493,0.0489660307645797,120,1.0,,,,0.2106424570083618,0.1348337531089782,net_nosize_s9832,aligned_net_excess
Sign(gr_net_profit_lyr),-0.0310031581878662,-0.0269131368398666,0.0270504057407379,0.0040900213479995,120,1.0,,,,0.268990159034729,0.1357172727584839,net_nosize_s9832,aligned_net_excess
"Div(volt60,ratio_ev_no_cash_lyr)",-0.03107733040452,-0.0178694500029087,0.0873537063598632,0.0132078804016113,120,1.0,,,,0.3744191527366638,0.2484362125396728,net_nosize_s9832,aligned_net_excess
"Less(TsPctChange(cfd_ocf_per_share_ttm,40),pb_ratio_ttm)",-0.0312375842392444,0.0149381183087825,0.3053948581218719,0.046175702548027,120,1.0,,,,0.2468780279159546,0.1380119919776916,net_nosize_s9832,aligned_net_excess
"TsIr(ratio_ev_lf,50)",-0.0313241627812385,0.0178492256999015,0.3252208232879638,0.0491733884811401,120,1.0,,,,0.2214104533195495,0.1881706714630127,net_nosize_s9832,aligned_net_excess
"TsMax(TsIr(qtyr_5_20,30),10)",-0.0313413788795471,0.0419296646118164,0.484596848487854,0.0732710434913635,120,1.0,,,,0.247105598449707,0.053416907787323,net_nosize_s9832,aligned_net_excess
"TsMax(TsVar(cfd_ocf_to_debt_lyr,50),10)",-0.0313608030036091,-0.0077541293576359,0.1561287939548492,0.0236066736459732,120,1.0,,,,0.2477397918701172,0.1087890863418579,net_nosize_s9832,aligned_net_excess
"TsMax(TsMinMaxDiff(oper_net_margin_ttm,20),10)",-0.0313854487091302,0.020504268631339,0.3431859612464905,0.0518897173404693,120,1.0,,,,0.2139394283294677,0.122804045677185,net_nosize_s9832,aligned_net_excess
"TsMax(TsPctChange(oper_roe_diluted_ttm,40),10)",-0.0314403047919273,0.0182216182351112,0.3284518718719482,0.0496619230270385,120,1.0,,,,0.2210091948509216,0.0601451396942138,net_nosize_s9832,aligned_net_excess
"TsDiv(long_term_loans,50)",-0.0315543470799922,0.0119054366648197,0.2874324321746826,0.043459783744812,120,1.0,,,,0.2457253336906433,0.0692963004112243,net_nosize_s9832,aligned_net_excess
"TsDiv(bs_lt_borr,50)",-0.0315543470799922,0.0119054366648197,0.2874324321746826,0.043459783744812,120,1.0,,,,0.2457253336906433,0.0692963004112243,net_nosize_s9832,aligned_net_excess
"TsPctChange(revenue,30)",-0.0315683003783225,0.0245181700587272,0.3709422647953033,0.0560864704370498,120,1.0,,,,0.2176097631454467,0.1026374101638794,net_nosize_s9832,aligned_net_excess
"TsMean(TsIr(vma20,30),40)",-0.031594161388278,0.0065820718556642,0.2524883151054382,0.0381762332439422,120,1.0,,,,0.1965323686599731,0.2201994061470031,net_nosize_s9832,aligned_net_excess
"Inv(TsMinMaxDiff(vr,40))",-0.0318011442840099,0.0417864985764026,0.4866907596588135,0.0735876428604126,120,1.0,,,,0.2578486800193786,0.0918254852294921,net_nosize_s9832,aligned_net_excess
"TsMed(cal_30d_avg_vol_ratio,30)",-0.0318257390141487,0.0447089275717735,0.5061816573143005,0.0765346665859222,120,1.0,,,,0.2707011103630066,0.1424609422683715,net_nosize_s9832,aligned_net_excess
"Sign(Rank(Ref(TsDelta(TsMinMaxDiff(deferred_expense_amortization,20),40),50)))",-0.0318539215553551,-0.0308166056871414,0.0068605546839535,0.0010373158682137,120,1.0,,,,0.2476640939712524,0.2154340744018554,net_nosize_s9832,aligned_net_excess
"TsMinMaxDiff(oper_net_margin_ttm,30)",-0.0319372808486223,0.0211085694283247,0.3508323431015014,0.053045850276947,120,1.0,,,,0.2142055034637451,0.0953693389892578,net_nosize_s9832,aligned_net_excess
"TsMaxDiff(Pow(TsSum(TsWMA(Constant(-30.0),20),10),TsDiv(TsWMA(long_term_loans,10),50)),20)",-0.0319903491944074,-0.0145784946531057,0.1151577681303024,0.0174118545413017,120,1.0,,,,0.2765443921089172,0.2272995710372924,net_nosize_s9832,aligned_net_excess
"TsMax(Mul(ev_no_cash_to_ebit_lyr,cal_30d_up_down_diff),10)",-0.032169709816575,0.0150530507415533,0.3123198449611664,0.0472227605581283,120,1.0,,,,0.2787368297576904,0.0694201588630676,net_nosize_s9832,aligned_net_excess
"TsVar(Abs(gr_np_parent_ttm),40)",-0.0321798636496067,0.0133705799281597,0.3012595474720001,0.0455504435777664,120,1.0,,,,0.2316659688949585,0.1027482151985168,net_nosize_s9832,aligned_net_excess
"TsMax(TsMad(gr_oper_profit_lyr,10),10)",-0.0322329584375023,-0.0074683449044823,0.1637871265411377,0.02476461353302,120,1.0,,,,0.2651072740554809,0.0628716945648193,net_nosize_s9832,aligned_net_excess
"TsStd(TsIr(TsSum(TsWMA(ema55,10),10),20),50)",-0.0323617106124758,0.0033235331252217,0.2360135167837143,0.0356852437376976,120,1.0,,,,0.2324717044830322,0.1751900315284729,net_nosize_s9832,aligned_net_excess
"TsMax(TsMaxDiff(cash_equivalent,50),10)",-0.032768235656619,-0.0107700859755277,0.1454904079437255,0.0219981496810913,120,1.0,,,,0.2465552687644958,0.1301848888397216,net_nosize_s9832,aligned_net_excess
"TsMaxDiff(TsMax(bs_lt_borr,10),40)",-0.0328853049874305,-0.0175085668265819,0.1016980037093162,0.0153767381608486,120,1.0,,,,0.2431671619415283,0.1790247559547424,net_nosize_s9832,aligned_net_excess
"TsDiv(TsMax(fin_debt_to_asset_lf,50),30)",-0.0330103683471679,0.0314407646656036,0.4262641072273254,0.0644511330127716,120,1.0,,,,0.2300193309783935,0.0393338203430175,net_nosize_s9832,aligned_net_excess
"TsMax(TsMax(TsDiv(short_term_loans,10),10),10)",-0.0330593246161937,0.0191005070507526,0.3449724316596985,0.0521598316669464,120,1.0,,,,0.2192225456237793,0.0896558761596679,net_nosize_s9832,aligned_net_excess
"TsMean(TsIr(vol55,40),40)",-0.0330755439251661,0.0059611672908067,0.2581793069839477,0.0390367112159729,120,1.0,,,,0.2485510110855102,0.1221312284469604,net_nosize_s9832,aligned_net_excess
"TsDiv(cfs_intan_asset_amort,50)",-0.0331317551270127,0.0128751259669661,0.3042783141136169,0.0460068810939788,120,1.0,,,,0.2444874048233032,0.0433728694915771,net_nosize_s9832,aligned_net_excess
"TsMax(TsDiv(is_biz_tax_surchg,40),10)",-0.033182059943676,0.0280041477084159,0.4046706855297088,0.0611862076520919,120,1.0,,,,0.2427161335945129,0.0520769953727722,net_nosize_s9832,aligned_net_excess
"TsSum(TsIr(turnover,40),30)",-0.0332552215397357,0.0097992239892482,0.2847516238689422,0.043054445528984,120,1.0,,,,0.2565917372703552,0.1135063171386718,net_nosize_s9832,aligned_net_excess
"TsMax(TsDelta(oper_gross_margin_ttm,40),10)",-0.0333244044274091,0.0110130435973405,0.2932370901107788,0.0443374480247497,120,1.0,,,,0.2049604058265686,0.0867741107940673,net_nosize_s9832,aligned_net_excess
"TsMax(TsMinMaxDiff(gr_net_profit_ttm,20),10)",-0.0333483199238777,0.0185808303952217,0.3434467613697052,0.0519291503190994,120,1.0,,,,0.2325376868247985,0.1106606721878051,net_nosize_s9832,aligned_net_excess
"Add(peg_ratio_ttm,gr_np_parent_lyr)",-0.0333793950676918,-0.0266427420079708,0.0445545837283134,0.0067366530597209,120,1.0,,,,0.3453319668769836,0.1711883544921875,net_nosize_s9832,aligned_net_excess
"TsMean(TsMin(TsDiv(Sign(TsMin(bias612,10)),40),10),40)",-0.0335395840644836,0.0478225064277648,0.5381090641021729,0.0813620904922485,120,1.0,,,,0.2802115082740783,0.0849227309226989,net_nosize_s9832,aligned_net_excess
"TsPctChange(is_oth_affecting_tp,50)",-0.0335612542033195,0.0176482656598091,0.3386873006820678,0.0512095198631286,120,1.0,,,,0.2173271775245666,0.0661648511886596,net_nosize_s9832,aligned_net_excess
"TsIr(ev_lf,40)",-0.0336116588115692,0.0211275655031204,0.3620319068431854,0.0547392243146896,120,1.0,,,,0.2022815346717834,0.2406094074249267,net_nosize_s9832,aligned_net_excess
"TsIr(ratio_ev_lf,40)",-0.0336116588115692,0.0211275655031204,0.3620319068431854,0.0547392243146896,120,1.0,,,,0.2022815346717834,0.2406094074249267,net_nosize_s9832,aligned_net_excess
"TsMax(TsPctChange(cfd_ocf_to_debt_lyr,50),10)",-0.0336367300003767,-0.0123542093485593,0.1407574117183685,0.0212825206518173,120,1.0,,,,0.2244778275489807,0.122519850730896,net_nosize_s9832,aligned_net_excess
"TsMin(TsIr(TsMed(long_term_liabilities_due_one_year,30),50),50)",-0.0336786516979336,0.0020867918059229,0.2365439385175705,0.0357654435038566,120,1.0,,,,0.2896090745925903,0.0561839342117309,net_nosize_s9832,aligned_net_excess
"TsMax(TsIr(bbiboll_down,30),50)",-0.033735691460967,-0.0031483869999647,0.2022969871759414,0.0305873044610023,120,1.0,,,,0.1908736228942871,0.2352837920188903,net_nosize_s9832,aligned_net_excess
"TsSum(TsIr(ev_to_ebitda_lyr,40),30)",-0.033869087433815,-0.0144048231840133,0.1287319064140319,0.0194642642498016,120,1.0,,,,0.2229278683662414,0.2644404172897339,net_nosize_s9832,aligned_net_excess
"TsMed(gr_np_parent_lyr,30)",-0.0339692029595375,-0.0270603364706039,0.0456935614347457,0.0069088664889335,120,1.0,,,,0.3499103784561157,0.1774841547012329,net_nosize_s9832,aligned_net_excess
"TsMin(TsStd(oper_roa_ttm,20),30)",-0.03397224984169,-0.0237772871553897,0.0674270018935203,0.0101949626863002,120,1.0,,,,0.2281596660614013,0.1928411126136779,net_nosize_s9832,aligned_net_excess
"TsMax(TsMin(TsMinDiff(adxr,10),40),10)",-0.034070455276966,-0.026219186335802,0.0519263818860054,0.007851268941164,120,1.0,,,,0.2362326979637146,0.2073776721954345,net_nosize_s9832,aligned_net_excess
"TsStd(TsEMA(gr_oper_profit_lyr,10),50)",-0.034189408506453,-0.0105356797948479,0.1564400047063827,0.023653728711605,120,1.0,,,,0.2348896861076355,0.1086241602897644,net_nosize_s9832,aligned_net_excess
"TsMed(TsIr(wma20,30),50)",-0.0341923055917024,0.0026862352341413,0.2439056932926178,0.0368785408258438,120,1.0,,,,0.1762608289718628,0.2552087306976318,net_nosize_s9832,aligned_net_excess
